,Year,Medals,Host country,Adjusted net national income (current US$),Adjusted net national income per capita (current US$),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: education expenditure (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: mineral depletion (current US$),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)",Cereal yield (kg per hectare),Coal rents (% of GDP),DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Discrepancy in expenditure estimate of GDP (current LCU),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),External balance on goods and services (current LCU),External balance on goods and services (current US$),Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",GDP deflator (base year varies by country),GDP growth (annual %),General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Inflation, GDP deflator (annual %)",Land area (sq. km),Lower secondary school starting age (years),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Natural gas rents (% of GDP),Net income from abroad (current US$),Number of infant deaths,"Population ages 25-29, female (% of female population)","Population ages 30-34, female (% of female population)","Population ages 35-39, female (% of female population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, female (% of total)","Preprimary education, duration (years)",Primary school starting age (years),Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)"
207,1996,2,0,98284086542,5842.743538,9.225534648,1280125244,5.033079586,9.3747642,7.278636463,1009975750,1.009851411,140125893.3,0,0,45.818,79.64628131,8.096520602,2009.1,0.013980093,40.08,6.2,-525697200,27.68728086,-6.487970414,-36272400000,-905000000,6.572410187,0.645212527,90000000,60.20938374,1.700000004,22.10611306,31.7,95,81.55525468,425400,11,1.251692942,0.545352034,41.99071125,5.625507363,44.02501733,6.05276298,0.881168505,0.173139623,1.117760084,12.73257847,0.535585995,0.246409968,1.463412853,3.055634975,1.208065847,0.039568428,5.814706804,7.621158078,-73000000,37157,7.618688822,7.641860157,6.588602129,54.59567466,1.912685998,2117148,23.93858943,50.25312986,4,7,61.92,2.495778029,7
208,1996,2,0,98284086542,5842.743538,1.621574406,49033222.66,8.056818394,4.2740388,0.096013777,2903267.891,0.085035505,2571306.535,0,0,62.2194,55.88902266,18.23993759,2492.9,0.000420099,1.2499454,9.889,-524850400,13.3262887,-19.04426224,-736722600,-589403825.2,11.4729032,1.929150705,1645245645,100,11.20000269,7.698665991,19.59585681,80,43.03263275,69490,10,0.1026286,0.014086278,13.62444975,0.305370394,84.68972456,1.495157869,1.129417683,0.13935354,0.009055465,1.583197082,1.139121989,1.210471826,0.835521152,1.50548156,1.196638695,0.046595812,3.61554378,0.00259136,-71244711.97,2529,6.812055406,7.597986274,7.62031823,80.76034851,-2.522031834,1147821,46.39103883,52.51524396,3,6,46.4,-2.001297659,7
209,1996,2,0,37609178579,1375.639707,0.893147809,376127705.3,10.67150028,4.9,0.002816317,1186024.162,0.01943192,8183285.266,0,0,34.5556,70.47047514,8.217433855,1687.2,0.004844577,8.7159,6.589,-1.50E-05,21.83597496,-3.423593531,-12879247500,-1477672702,4.399029402,0.177038264,76412286.35,89.31840798,12.37287628,15.7972445,24.47144061,95,0.435488562,446300,13,10.57062666,7.198279576,68.35312637,0.749524863,2.629658981,2.110888198,6.326602375,6.870591632,2.388980916,14.74964459,15.37888067,8.506588927,2.261885372,3.716654245,0.680871409,3.83329317,14.75761027,0.00046756,-1048859269,33001,8.198352615,7.425294724,6.488219529,61.52947121,1.413299767,2996850,20.97818391,50.29290501,2,7,47.978,0.727838932,6
210,1996,2,0,4097977476,3256.591476,4.733978532,248261086.8,11.94251234,3.3,9.915006096,519966487.4,0,0,0,0,46.6532,56.30122881,9.646138501,3428.1,0,6.0051,7.733,-1.00E-06,48.88078042,10.86572025,3758083200,625815257,17.44733638,6.17063297,355399933.9,90.39081733,7.134477381,15.82491485,24.08392759,89,1.849543282,5130,12,2.796703935,0.011535571,65.37169411,0.004889165,0.01014592,31.41093726,0.002261449,0.055396764,0.347971399,31.83160195,0.696841229,0.027666541,2.030565816,0.020082163,0.398242813,0.793788576,31.1187263,1.626024322,-515299978.4,490,7.444303425,8.416758189,7.434808342,245.2951267,0.26760952,2466226.5,23.71715436,50.21639173,2,5,90.146,0.010579165,5
211,1996,1,0,479176876.1,79.31931672,0.341250246,2918117.85,15.91406324,4,0,0,0.276645916,2365669.754,27.77343641,237497734.8,47.52,110.84272,6.300279699,1386,0,302.75,16.152,4.00E-06,5.820321019,-9.933080236,-26133934100,-86321830.22,0.251294795,1.15E-05,100,24.53203645,-8.000000001,19.99239833,8.209806157,73,14.45311141,25680,13,49.09995599,1.9107655,26.24337193,2.59080847,2.324582712,1.495157869,1.365076612,0.887598224,24.65667208,13.02609624,20.46144692,13.01388166,3.387514692,0.189736786,2.67322684,16.05389759,6.721648962,0,-13908364,26911,6.246942408,5.798033073,5.297523851,235.2457944,1.317237747,287732,64.25931344,51.29593734,3,7,92.588,1.100386197,7
212,1996,1,0,10546115229,2932.138182,0.500758931,57257009.33,5.674012463,3.8,0,0,0,0,2.091666289,239162097.2,84.8898,62.25073012,8.531271117,3483.3,0,207.71,3.976,90899.99994,40.21909932,-4.054057246,-97833900000,-471011987.9,14.61554545,3.674810378,426950000,20.94008777,1.237816293,13.06111056,17.91179203,85,15.25811575,51060,12,5.445611766,0.18470429,70.40767013,0.139374484,0.979733092,22.66291521,0.113004726,0.044740627,0.206949972,1.4838029,0.962601593,0.02661232,0.915133764,0.014551194,0.176264979,0.213757376,1.473897879,0,-184240000,1022,8.354110321,8.354949042,7.292177471,70.44128476,2.414583506,903935,45.31168308,49.72387472,2,6,44.535,0.40066299,5
213,1996,1,0,20490026413,1753.760709,1.205137241,291679143.3,9.945839494,2.6,4.49114641,1086991334,0.000227177,54983.50581,0.903686468,218719068.6,84.5508,68.86785703,7.809026855,2029.3,0,0.9995,5.441,0,22.27328469,0.330866693,83424000,83465732.87,6.853806131,1.980782572,499680000,69.33965761,1.731747514,10.87543399,18.53781543,82,1.490154815,276840,12,3.245981681,0.393469196,72.3710932,1.660197583,2.26346125,20.14423277,0.149314735,0.088236389,0.077482392,4.238692349,2.621270403,0.321293128,1.0721554,0.051044393,0.142753797,0.224070477,2.415410825,0.025728658,-1023411706,10514,8.484768608,7.329567549,6.27234585,42.20300173,2.100884645,1858733,27.29905691,49.81043323,1,6,41.723,0.883577338,6
214,1996,1,0,98284086542,5842.743538,0.221771821,351146848,12.39519551,2.627148269,0,0,0,0,0,0,5.5618,40.04328274,14.32029882,3266.4,0,7.7343,5,0,121.6845125,-1.484739347,-18341000000,-2371384611,55.29231104,1.929150705,1645245645,96.91158796,4.258536909,8.144330815,31.80034664,93,5.883612932,1050,12,0.779180077,1.416554136,55.65004929,38.49419162,0.60121312,2.132901476,0.331957164,0.967615177,1.042892074,43.57077063,0.637455854,0.410594631,42.380122,0.027455431,1.475098401,0.411515205,45.30803556,0,-1379956816,2601,9.062610928,11.01959254,10.63456585,6129.047619,4.438607795,6275363,97.51166188,50.05269296,3,6,0,0.069879488,7
215,1996,1,0,10377463585,703.3048079,3.748589423,516108934.3,5.256418256,3.2,19.37024939,2666912174,0,0,0,0,65.3144,86.79925211,6.026668922,1853.1,0,50.1,3.925,-2038823000,31.82597846,-6.262222139,-43263000000,-863532934.1,8.125901457,0.645415766,89000000,80.27197946,4.399999999,11.77030847,23.9,88,15.89656666,183780,12,52.79572357,8.101745667,36.37124656,0.007448954,5.817517109,1.495157869,4.627694051,0.380369755,1.117760084,6.205335818,31.01796922,6.41306274,3.0177153,4.780054367,1.007576029,0.806136678,17.48336582,0.21717221,-21477045.91,11280,7.827348691,6.332429844,5.156225216,80.28776798,2.816564496,1927604,25.88278704,49.43522613,3,6,49.527,2.074266956,6
216,1996,1,0,98284086542,5842.743538,12.10060746,376879341.7,11.36486217,3.3,14.32573188,446181930.7,0,0,0,0,41.372,63.36740135,8.897599385,1608.4,0,0.8602,6.2,62700000,29.51570276,-26.03195445,-711359600,-826970007,8.211617947,19.74587488,627277000,80.42887157,1.3000002,12.01768253,28.99833128,74,26.42101248,83217,10,0.058043997,0.505207722,11.77054308,0.088840265,52.23191365,1.495157869,35.83793812,0.012720887,1.117760084,35.93949927,0.863437849,11.49034921,0.32730379,6.951463228,0.343438924,0.006693478,8.445493332,4.596243553,-62200651.01,12371,8.407524274,9.349986603,8.00341637,93.28622757,1.009848043,1772041,43.9855824,51.16721802,3,6,48.104,1.656380688,7
217,1996,1,0,4241240205,14944.99526,0.455011843,20117327.6,4.072023815,3.8356,0,0,0,0,0,0,63.4376,56.18430177,7.446808511,1793.1,0,1,5.632,-168620000,48.03768357,-9.781379884,-353010000,-353010000,31.52436661,2.432806872,87800000,44.67618346,4.22353068,14.32169576,30.49376559,85,0.984243333,10010,11,4.33967798,0.074167309,87.7560512,0.123056206,2.748293645,2.57827564,0.073541578,0.790891889,1.590211865,7.904270823,2.654207474,0.278329622,1.752556407,0.278329622,0.021610696,0.299187247,13.91387387,0,812275600,90,8.596137816,8.893442623,7.620866907,28.35064935,1.290935401,2466226.5,23.71715436,50.72782948,2,5,18.82,0.133024835,6
218,1996,1,0,3877570188,1578.030063,1.836045147,110313697.5,35.46228541,5.4,0,0,0,0,0,0,26.2482,52.05600502,21.37694477,2153.3,0,0.7836,14,0,40.45054784,-9.016001489,-421780000,-538259316,29.82058032,6.393486504,381694000,47.38372084,2.359019222,21.92302603,19.17034317,93,12.60244276,62196,11,1.200953259,1.737837035,59.50968306,0.758672689,36.46692597,0.035658268,1.902150039,0.036038183,0.089918526,39.28936368,1.805607787,0.148854445,0.252573412,0.046343581,0.197951359,0.095276605,27.79976208,0,38178917.82,346,6.036089819,6.827866164,7.062253481,39.50771754,-1.126375096,810172,48.02775296,53.99261586,4,7,31.35,-0.806898598,8
219,1996,1,0,78264417105,1095.432913,0.870211245,749514148.4,8.43385259,2.8,0.003605045,3105029.844,0.197491819,170099976.8,0.497418549,428427284.1,49.4468,74.27016338,5.430512712,2307.5,0.004468155,26.2157,6.163,-13691000000,40.50665724,-8.786641509,-1.91E+11,-7279569113,2.501185964,1.83106101,1517000000,68.27278568,5.845873472,11.94798892,24.01582561,75,7.661037838,298170,13,4.483999611,0.958078008,85.83309017,8.729695555,0.01459002,0.063223422,0.00486334,0.870537885,1.117760084,0.953214668,8.475852763,6.116044811,6.338845828,0.825305175,2.582608969,0.806136678,4.402673612,8.46E-05,3281997677,70735,8.082459694,7.1391775,6.16737782,239.6153436,2.279786211,9537615,27.6785899,49.57144342,1,7,51.77,2.395752387,4
220,1996,1,0,206250156.7,2140.21269,0.413405142,928492.0432,8.14734832,4.6710735,0,0,0,0,0.021088858,47364.7647,22.9072,81.9553273,9.916356702,3266.4,0,1.2319,6.22,2894800,20.35008595,-38.02517514,-102860000,-83497037.1,8.073135552,0.129786899,284990.7059,45.44684766,0.010215895,17.5852572,26.41644332,99,5.073623077,720,11,6.446820855,2.500683454,89.64439334,3.908785807,2.324582712,1.495157869,1.365076612,0.887598224,1.117760084,13.02609624,7.533845027,1.739981538,7.078869337,0.726301756,0.837901466,0.806136678,15.02504511,0,5012582.19,45,8.059657475,5.786690822,4.990415201,133.8458333,0.30450282,2466226.5,23.71715436,49.25603885,2,5,77.103,0.261434534,7
221,1996,1,0,2835635984,301.8473488,0.664925486,22549092.48,14.16234423,2.0247224,0.005350407,181444.1278,2.21534216,75127147.7,0,0,144.2552,97.14296747,5.252302935,1911.7,0.055344832,1.2079,18.721,0,28.47890922,-6.863663738,-298231900,-246901150.8,0.829598446,3.255290716,117100000,10.30616343,6.218546489,16.98175466,23.36720897,84,24.34925956,743390,14,7.243118609,11.5362044,39.31521696,19.84246019,0.018868823,0.218192151,1.917677052,9.997825235,21.44664098,31.99502345,1.132296228,10.42527599,1.060999407,0.738865725,3.28934666,50.66587531,5.360560884,0,-206000000,43095,7.436436112,5.900778846,4.598756349,12.63711376,2.776301691,933641,27.12586272,50.53225343,4,7,63.362,3.51447689,5
222,1996,1,0,3.39E+11,345.9299972,2.770625008,10638396548,10.51064669,2.9,0.881178454,3383469720,0.04335638,166475926.1,0.371871411,1427878376,80.2784,67.91867906,6.94730756,2181,0.771837336,35.5008,9.356,-27923875900,10.49427209,-1.178642968,-1.62E+11,-4569080393,1.485621797,0.625827257,2426057022,43.29032615,7.549522249,10.56884728,26.39364306,66,7.575018289,2973190,11,4.701402672,9.184627934,71.79594265,7.373510078,3.411001571,1.058509042,2.244465062,5.168626868,4.24654206,18.33402781,4.778728629,22.4676607,7.188525872,4.177208697,0.55955398,5.846702012,21.55285494,0.0556591,-3684987381,2066303,7.968250463,7.113822557,6.268001317,329.2400476,1.898649353,14699869,5.599741166,48.21479502,2,6,73.183,1.612108349,7
223,1996,1,0,92900331920,16384.74384,0.600393284,640217370.8,12.87767676,6.8451962,0.000485757,517977.3471,0,0,0.000278571,297048.2565,17.9908,62.68380887,15.937357,2797,0,3.1917,6.1,501400,27.06077439,-7.16482228,-25145000000,-7878246702,46.26606004,1.270583873,1397100000,65.35867948,5.314386194,26.80119902,25.87669437,94,10.2850035,21640,12,9.607233821,0.325010571,77.69031065,3.027859454,3.491528091,2.610410172,0.325010571,1.756827189,1.490820049,12.70245553,18.77755658,0.100539775,1.185768111,0.100539775,0.857427251,1.205809262,6.088167704,0.000140553,-3323933954,766,7.158938711,6.673840519,6.460531105,263.0314233,2.616505943,2514887,48.58299353,50.66382122,4,6,9.057,1.769902288,6
224,1996,1,0,6787394709,1884.543039,2.285812664,189677660.3,18.09882978,4.6,0.106019626,8797551.518,0,0,0,0,34.3946,51.84518896,19.21005878,2417,0,1.1585,11.9,0,41.94043332,-9.293487454,-902783200,-779269054.8,27.54431848,1.817507675,152400000,63.34532368,5.149958426,24.07362753,21.05712443,91,18.98183392,62680,11,1.20786354,0.082002802,51.98752714,0.22873375,46.12963904,0.196317865,0.067836853,0.145566707,0.036515111,46.80460932,2.083331063,0.224675406,0.146283315,0.004758879,0.154686279,0.01096631,33.99551685,0,-904947955.1,452,6.796755178,7.425392263,7.446621148,57.46032227,-0.760343408,555463,22.94179211,52.93874763,4,7,32.775,-0.577104178,8
225,1996,1,0,3.31E+11,3453.575143,1.089240076,4176843563,11.9747891,4.8391378,1.667611827,6394691014,0.070196717,269179140,0,0,82.2508,68.02461411,7.942142716,2552.9,0.009282707,7.5994,4.853,-40260875000,26.72858685,2.733047928,82538950000,10861245625,9.223934607,2.311400175,9185600000,35.53624281,5.874766683,12.45479675,18.96248469,95,29.24924675,1943950,12,1.898053351,0.082294833,93.49668553,0.152961072,0.018649496,4.326840366,0.062825659,0.025734971,0.018249552,0.27842075,0.818056824,0.178126313,2.153317362,0.105816461,0.176414043,0.003111591,2.502197841,0.089809679,-13940318999,68441,8.704188972,7.024077633,5.914723837,49.22320636,1.730762405,17307081,24.55150761,50.35692348,2,6,26.33,0.590307686,6
226,1996,1,0,1189391126,513.4283301,7.282861374,96961097.66,5.000534455,4.2,0.097235498,1294554.453,5.565672369,74099131.43,0,0,32.8298,71.28112953,6.530010484,660.4,0.816982922,548.403,8.584,71122691900,35.52432564,-6.925424411,-51109396400,-93196784.85,3.612587074,1.181524109,15900000,15.86388826,2.235093843,12.59661637,26.20102876,90,10.8075727,1553560,11,0.544438945,0.021211907,56.02771689,19.09071626,24.22871149,0.011784393,0.021211907,0.075420114,1.117760084,24.33712791,0.56770302,0.015523129,15.56969885,0.00443518,0.084268417,0.806136678,38.1381115,0,-14359548,3226,8.807265257,8.030778483,6.165805284,1.491134555,0.803019784,680212,51.73175104,50.38965019,4,8,43.24,0.907181693,7
227,1996,1,0,3105980667,191.1580698,0.365932122,12556749.54,9.483603753,3.8217871,0.00084272,28917.43456,0.00024188,8299.966296,0,0,188.8774,92.17383015,5.798154599,821.8,0.008930966,11.2937,18.425,-157833700,13.17560556,-27.36982378,-10892428300,-964469421,0.376502502,2.05741331,72500000,36.99427294,26.84532191,12.11694009,18.02601074,60,35.18542232,786380,12,4.978724534,0.002653904,53.88221973,1.49945595,0.187542573,1.0098106,1.365076612,11.98193576,26.46031086,14.67874488,9.769270206,1.548637366,1.448122416,0.112132255,4.787466442,40.7507305,8.341225525,6.50E-05,-92400001.77,103010,7.575872854,6.15943275,5.087595158,20.6620616,3.056409609,953265,20.94343615,52.25586767,1,7,71.987,2.339410787,7
228,1996,1,0,98284086542,5842.743538,0.034515138,10477743.39,9.630364574,8.650648801,0,0,0,0,0,0,72.5566,55.31141259,16.44622913,1595.7,0,1,8,-781360000,50.60427317,8.565126778,3883500000,3883500000,33.71817029,1.929150705,1645245645,549.1864704,2.313707509,14.32120295,17.4552189,93,3.911552776,8870,12,1.289934648,2.500683454,73.2655595,2.59080847,2.324582712,1.495157869,1.365076612,0.887598224,1.117760084,13.02609624,1.229870342,1.739981538,5.968522114,0.726301756,0.837901466,0.806136678,15.02504511,0,-14983884000,2601,7.06408759,7.159174885,7.114773117,419.916009,1.121862669,2437271,69.70488398,51.77272472,2,5,6.124,-1.249948201,6
229,1996,1,0,14922626658,1612.204733,1.089281373,202057554.2,17.19688667,5.7,2.201799609,408425458.2,0.002302329,427073.3534,0.151936207,28183588.88,11.149,63.20703001,9.436664694,1447.1,0,0.9734,5.495,0,42.10937623,-1.501602304,-286300000,-294123690.2,6.311837345,1.2167962,238337799.3,56.07921329,7.146080839,15.55099836,25.01376775,95,4.356595375,155360,12,10.11453047,7.652575816,76.75820454,0.733895355,1.218230226,0.782742232,7.200774532,2.492216234,0.69940641,5.926490457,5.015594637,7.497214175,1.428640535,6.517829482,0.511700375,0.824201425,8.888905046,0.044607714,-1037702897,6171,8.735438868,7.720434974,6.519492444,59.57799305,1.546703749,1713708,29.92482595,49.65559771,3,6,38.13,0.513510177,7
230,1996,1,0,4582269520,216.1231968,0.213007129,12777819.07,5.115024531,1.9365775,0,0,0,0,18.49822533,1109666977,193.071,107.8338883,5.520202818,1204.9,0,1012.822,18.189,1.25E+11,11.96111327,-11.46326033,-7.02E+11,-692906552.2,0.226048171,2.001791578,121000000,37.41909155,9.072114582,11.7569346,20.17268942,57,4.57248128,199810,13,8.587722813,3.180898949,86.55301551,0.485156172,0.366480066,0.114934892,2.305393244,0.611139068,0.976158234,3.883103443,1.558851628,2.42220755,2.533419412,0.093751152,5.454198065,45.1415539,8.381499261,0,-45809999.98,105740,7.076790109,5.602458837,4.471127057,106.1113958,3.122598092,946706,38.01419932,50.53273928,2,6,88.254,3.028591965,6
231,2000,91,0,8.83E+12,31210.1582,0.791579906,82492916765,14.53027062,4.513758289,0.732478434,76333775003,0.008172999,851732703.3,0,0,46.4526,51.5624621,18.67299325,5854.3,0.139485469,1,8.5,-1500000,10.66464335,-3.653894751,-3.76E+11,-3.76E+11,68.27119066,3.403728947,3.50E+11,80.89933065,4.092176449,14.04184767,23.5689255,94,2.275519805,9161920,12,0.231367921,2.211431816,70.18134375,5.833372618,0.995821002,20.59502157,0.805675812,0.597464109,0.759933215,29.58728832,0.067474356,2.477152803,14.31408501,0.917780458,1.48012329,1.906233338,36.04171603,0.547052004,37007000000,28054,6.657030421,7.063114865,7.786183386,30.79730133,1.112768997,17813371,7.985582963,50.74753308,3,6,20.943,-0.380113564,6
232,2000,88,0,1.87E+11,1304.716617,8.922573904,22571613658,16.65611853,3.555232582,9.128482941,23092505865,0.322925794,816911839.7,0,0,30.5882,44.27222852,17.95130062,1561.4,0.25313684,28.13,15.3,0,44.06072054,20.0271025,1.46E+12,52012086740,21.90625933,1.031167651,2678030000,20.44753002,9.999999999,15.09116294,18.69387867,96,37.69809557,16381340,10,0.018720418,1.396291327,71.65395772,5.93002914,18.27673119,0.81515532,1.773902399,1.228088117,0.303415699,10.05059068,0.003466428,0.372120656,3.81912673,0.425943717,1.82165278,0.898316371,10.45798991,5.803320127,-6736000000,21854,6.571203696,6.197137536,7.607773023,8.948996663,-0.420566975,10004523,9.304059874,53.20278923,4,7,26.65,-0.40555787,7
233,2000,59,0,1.06E+12,839.5663883,4.122733436,49335926481,9.955502698,1.79,1.718438006,20564203936,0.02997925,358755691.7,0,0,9.0144,46.06520595,10.09075027,4752.6,0.141720722,8.2784,6.45,-63986751299,21.23566518,2.71857121,2.73E+11,32931327250,11.28655831,3.475082246,42095300000,57.95302657,8.491508492,16.63334563,34.42965254,85,2.06146138,9388220,12,0.137606152,2.561990335,86.38500039,4.883683169,1.936396388,2.414174384,1.292108089,1.526386976,1.424644451,8.593710287,3.386054537,3.91576297,7.782232656,1.519538475,0.837901466,2.365385771,9.906071294,0.027063417,-14665541196,489833,9.460443806,10.040314,8.280788572,134.492481,0.787956593,13958981,3.081458562,48.64389581,3,7,64.123,-0.777935943,6
234,2000,58,1,3.27E+11,17055.37974,1.183062548,4773136832,17.27344383,4.83,1.185755559,4784001949,0.480444101,1938380554,0,0,17.9326,49.72620422,18.48313823,1962.3,0.185145661,1.5923,6.7,-2000000,19.41301407,-2.029885944,-13428000000,-8433084218,52.71208392,3.584815032,14892978180,63.12780442,3.867868797,17.75303659,26.27650167,90,2.557370074,7682300,12,3.741185134,4.491928958,72.56036577,15.68666754,0.61262621,1.076549165,1.962195794,2.576892842,1.783517545,23.6984491,1.128413622,2.485617743,20.22179126,0.254286026,0.922532696,0.839586904,23.595272,0.095070562,-11990202851,1263,7.594492877,7.389998951,7.928854786,2.493133567,1.192272323,4052499,24.27414741,50.11222425,1,5,12.835,-0.491936085,6
235,2000,56,0,1.61E+12,19615.88833,0.620811961,12025127683,16.8545447,4.087166486,0.044749249,866792957.9,2.81E-05,544451.6209,0,0,12.6676,47.39564684,24.28030613,6452.9,0.014868573,1.0854,10.2,0,30.82953772,0.269078848,5695000000,5246913580,61.62888985,12.71756149,2.48E+11,89.731132,2.962045368,18.6643389,23.92325937,90,-0.449787884,348950,10,0.387900841,2.001541588,87.96926851,2.693231569,3.913611965,2.29242566,1.246737163,0.481144676,1.01567961,11.64283064,0.182860006,1.765631251,5.261112959,1.587338493,0.734300845,0.950712877,14.82586447,0.025415854,-12956513728,3318,5.846113713,7.88965337,8.317253212,235.5968133,0.1354316,3384417,5.634170349,51.30502494,3,6,26.933,0.124293493,9
236,2000,38,0,1.19E+12,19391.36601,0.376465179,5248112825,14.9491105,4.885371085,0.013464046,187695532.2,5.52E-06,76970.32907,0,0,10.3858,53.34456941,24.54539518,7231.5,0.000411048,1.0854,8.9,0,28.1734434,1.087522209,16153000000,14882071126,57.01749999,3.024050533,41382267637,83.83485701,3.875162259,22.08357487,22.38634137,97,1.54338759,547567,11,1.580923223,4.892579051,85.03852239,1.906470794,2.371117359,2.139343709,3.663223728,0.645411794,2.654987005,13.38055439,0.873780906,4.132869662,3.574911673,3.114767212,0.687193158,1.626427214,12.8688187,0.003985556,25608070757,3297,6.885852619,7.036169743,7.196189206,111.2420946,0.684929254,9736538,21.06795244,50.97356901,3,6,24.129,-0.374550014,7
237,2000,34,0,9.69E+11,17059.92391,0.573950465,6527997802,14.77558447,4.06,0.068264105,776422275.1,5.11E-06,58146.48957,0,0,6.77,48.08958761,26.87512474,4993.9,9.40E-07,1.0854,9.8,0,25.65778639,0.841054098,10422900000,9602819237,47.39262789,1.154043175,13176403311,79.6673526,3.710106587,17.88267784,20.71743579,87,1.965319917,294110,11,0.899920119,4.597724135,83.78849367,1.859303974,5.290613173,3.123261618,3.331063848,0.563966342,1.143377251,15.31158621,0.228517678,7.934361244,4.061210929,7.756466514,0.878046367,1.873439937,23.48275735,0.042742092,-4379491432,2554,7.232241476,7.727586223,7.701274021,193.608201,0.045303631,3384910,8.843051491,51.48176883,3,6,32.778,-0.137578558,8
238,2000,29,0,26220735665,2351.493339,1.262081174,377908752,11.56262119,7.28,0.671824093,201166303.5,0.197599071,59167682.55,0,0,57.202,46.28672063,14.39037032,2528.4,0,1,7.118,-400000,14.13002938,-2.815929122,-860700000,-860700000,4.381827352,1.929150705,1645245645,106.9681497,5.914760019,29.59621009,12.5049893,95,1.741163592,107400,12,0.150265803,0.87240514,62.98477599,4.872342222,20.30929419,9.375537288,1.711734122,0.434411396,0.161638996,27.48942092,0.95003992,0.379292528,11.14931202,0.358447212,0.232309886,0.166041037,15.04599153,0.02968523,-621900000,935,9.262085488,9.79926629,9.608351858,103.8243575,0.365954101,2185949,26.02608694,49.83006494,3,6,24.677,-0.5778306,6
